Comercio;ID Comercio;Fecha de Ingreso;Región;Estado;Ciudad;Producto;Precio por Unidad;Unidades Vendidas;Precio Final;Ganancias;Margen Operativo;Metodo de venta;;;
West Gear;1128299;20/7/2021;West;Washington;Seattle;Women's Apparel;$95,00 ;550;$ 52.250;$41.800 ;20%;In-store;;;
West Gear;1128299;21/10/2021;West;Washington;Seattle;Men's Street Footwear;$80,00 ;750;$ 60.000;$42.000 ;30%;In-store;;;
West Gear;1128299;27/8/2021;West;Washington;Seattle;Men's Athletic Footwear;$85,00 ;750;$ 63.750;$47.813 ;25%;In-store;;;
West Gear;1128299;4/5/2021;West;Washington;Seattle;Women's Street Footwear;$80,00 ;550;$ 44.000;$33.000 ;25%;In-store;;;
West Gear;1128299;24/6/2020;West;Washington;Seattle;Women's Athletic Footwear;$80,00 ;550;$ 44.000;$30.800 ;30%;In-store;;;
West Gear;1128299;26/10/2020;West;Washington;Seattle;Men's Apparel;$90,00 ;475;$ 42.750;$32.063 ;25%;In-store;;;
West Gear;1128299;16/6/2020;West;Washington;Seattle;Women's Apparel;$95,00 ;575;$ 54.625;$43.700 ;20%;In-store;;;
Foot Locker;1185732;6/10/2021;West;Washington;Seattle;Men's Street Footwear;$45,00 ;1.050;$ 47.250;$25.988 ;45%;In-store;;;
Foot Locker;1185732;1/5/2020;West;Washington;Seattle;Men's Athletic Footwear;$45,00 ;850;$ 38.250;$24.863 ;35%;In-store;;;
Foot Locker;1185732;17/12/2020;West;Washington;Seattle;Women's Street Footwear;$35,00 ;850;$ 29.750;$22.313 ;25%;In-store;;;
Foot Locker;1185732;22/6/2021;West;Washington;Seattle;Women's Athletic Footwear;$40,00 ;700;$ 28.000;$19.600 ;30%;In-store;;;
Foot Locker;1185732;17/2/2021;Southeast;Florida;Miami;Men's Apparel;$55,00 ;750;$ 41.250;$26.813 ;35%;In-store;;;
Foot Locker;1185732;30/12/2020;Southeast;Florida;Miami;Women's Apparel;$45,00 ;850;$ 38.250;$19.125 ;50%;In-store;;;
Foot Locker;1185732;16/12/2020;Southeast;Florida;Miami;Men's Street Footwear;$45,00 ;1.100;$ 49.500;$27.225 ;45%;In-store;;;
Foot Locker;1185732;9/6/2021;Southeast;Florida;Miami;Men's Athletic Footwear;$45,00 ;750;$ 33.750;$21.938 ;35%;In-store;;;
Foot Locker;1185732;27/7/2020;Southeast;Florida;Miami;Women's Street Footwear;$35,00 ;800;$ 28.000;$21.000 ;25%;In-store;;;
West Gear;1185732;19/5/2020;Southeast;Florida;Miami;Women's Athletic Footwear;$40,00 ;675;$ 27.000;$18.900 ;30%;In-store;;;
Foot Locker;1185732;15/5/2021;Southeast;Florida;Miami;Men's Apparel;$55,00 ;750;$ 41.250;$26.813 ;35%;In-store;;;
Foot Locker;1185732;17/11/2021;Southeast;Florida;Miami;Women's Apparel;$45,00 ;850;$ 38.250;$19.125 ;50%;In-store;;;
Foot Locker;1185732;3/4/2020;Southeast;Florida;Miami;Men's Street Footwear;$45,00 ;1.070;$ 48.150;$26.483 ;45%;In-store;;;
Foot Locker;1185732;8/6/2020;Southeast;Florida;Miami;Men's Athletic Footwear;$45,00 ;750;$ 33.750;$21.938 ;35%;In-store;;;
Foot Locker;1185732;18/5/2021;Southeast;Florida;Miami;Women's Street Footwear;$35,00 ;775;$ 27.125;$20.344 ;25%;In-store;;;
Foot Locker;1185732;16/10/2020;Southeast;Florida;Miami;Women's Athletic Footwear;$40,00 ;625;$ 25.000;$17.500 ;30%;In-store;;;
Foot Locker;1185732;6/5/2021;Southeast;Florida;Miami;Men's Apparel;$55,00 ;675;$ 37.125;$24.131 ;35%;In-store;;;
Foot Locker;1185732;25/9/2020;Southeast;Florida;Miami;Women's Apparel;$45,00 ;775;$ 34.875;$17.438 ;50%;In-store;;;
Foot Locker;1185732;10/3/2020;Southeast;Florida;Miami;Men's Street Footwear;$45,00 ;1.025;$ 46.125;$25.369 ;45%;In-store;;;
Foot Locker;1185732;16/12/2020;Southeast;Florida;Miami;Men's Athletic Footwear;$45,00 ;725;$ 32.625;$21.206 ;35%;In-store;;;
West Gear;1185732;24/7/2021;Southeast;Florida;Miami;Women's Street Footwear;$35,00 ;725;$ 25.375;$19.031 ;25%;In-store;;;
West Gear;1185732;10/11/2020;Southeast;Florida;Miami;Women's Athletic Footwear;$40,00 ;650;$ 26.000;$18.200 ;30%;In-store;;;
West Gear;1185732;20/3/2020;Southeast;Florida;Miami;Men's Apparel;$55,00 ;675;$ 37.125;$24.131 ;35%;In-store;;;
West Gear;1185732;15/12/2021;Southeast;Florida;Miami;Women's Apparel;$45,00 ;800;$ 36.000;$18.000 ;50%;In-store;;;
West Gear;1185732;4/9/2020;Southeast;Florida;Miami;Men's Street Footwear;$55,00 ;1.070;$ 58.850;$32.368 ;45%;In-store;;;
West Gear;1185732;5/9/2020;Southeast;Florida;Miami;Men's Athletic Footwear;$55,00 ;775;$ 42.625;$27.706 ;35%;In-store;;;
West Gear;1185732;19/12/2021;Southeast;Florida;Miami;Women's Street Footwear;$50,00 ;750;$ 37.500;$28.125 ;25%;In-store;;;
West Gear;1185732;7/11/2021;Southeast;Florida;Miami;Women's Athletic Footwear;$50,00 ;700;$ 35.000;$24.500 ;30%;In-store;;;
West Gear;1185732;23/5/2021;Southeast;Florida;Miami;Men's Apparel;$60,00 ;725;$ 43.500;$28.275 ;35%;In-store;;;
West Gear;1185732;8/8/2021;Southeast;Florida;Miami;Women's Apparel;$65,00 ;825;$ 53.625;$26.813 ;50%;In-store;;;
West Gear;1185732;20/7/2021;Southeast;Florida;Miami;Men's Street Footwear;$60,00 ;1.075;$ 64.500;$35.475 ;45%;In-store;;;
West Gear;1185732;13/11/2020;Southeast;Florida;Miami;Men's Athletic Footwear;$55,00 ;825;$ 45.375;$29.494 ;35%;In-store;;;
West Gear;1185732;11/6/2020;Southeast;Florida;Miami;Women's Street Footwear;$50,00 ;800;$ 40.000;$30.000 ;25%;In-store;;;
West Gear;1185732;2/8/2020;Southeast;Florida;Miami;Women's Athletic Footwear;$50,00 ;775;$ 38.750;$27.125 ;30%;In-store;;;
West Gear;1185732;25/1/2020;Southeast;Florida;Miami;Men's Apparel;$65,00 ;775;$ 50.375;$32.744 ;35%;In-store;;;
West Gear;1185732;19/2/2021;Southeast;Florida;Miami;Women's Apparel;$70,00 ;925;$ 64.750;$32.375 ;50%;In-store;;;
West Gear;1185732;19/10/2021;Southeast;Florida;Miami;Men's Street Footwear;$65,00 ;1.150;$ 74.750;$41.113 ;45%;In-store;;;
West Gear;1185732;28/1/2020;Southeast;Florida;Miami;Men's Athletic Footwear;$60,00 ;900;$ 54.000;$35.100 ;35%;In-store;;;
West Gear;1185732;13/5/2021;Southeast;Florida;Miami;Women's Street Footwear;$55,00 ;825;$ 45.375;$34.031 ;25%;In-store;;;
West Gear;1185732;13/8/2020;Southeast;Florida;Miami;Women's Athletic Footwear;$55,00 ;775;$ 42.625;$29.838 ;30%;In-store;;;
West Gear;1185732;25/9/2020;Southeast;Florida;Miami;Men's Apparel;$65,00 ;800;$ 52.000;$33.800 ;35%;In-store;;;
West Gear;1185732;10/8/2021;Southeast;Florida;Miami;Women's Apparel;$70,00 ;975;$ 68.250;$34.125 ;50%;In-store;;;
West Gear;1185732;23/3/2021;Southeast;Florida;Miami;Men's Street Footwear;$65,00 ;1.125;$ 73.125;$40.219 ;45%;In-store;;;
West Gear;1185732;26/9/2020;Southeast;Florida;Miami;Men's Athletic Footwear;$60,00 ;900;$ 54.000;$35.100 ;35%;In-store;;;
West Gear;1185732;10/1/2021;Southeast;Florida;Miami;Women's Street Footwear;$55,00 ;825;$ 45.375;$34.031 ;25%;In-store;;;
Foot Locker;1185732;10/5/2020;Southeast;Florida;Miami;Women's Athletic Footwear;$45,00 ;775;$ 34.875;$24.413 ;30%;In-store;;;
Foot Locker;1185732;6/4/2020;Southeast;Florida;Miami;Men's Apparel;$55,00 ;750;$ 41.250;$26.813 ;35%;In-store;;;
Foot Locker;1185732;30/4/2020;Southeast;Florida;Miami;Women's Apparel;$60,00 ;925;$ 55.500;$27.750 ;50%;In-store;;;
Foot Locker;1185732;1/3/2021;Southeast;Florida;Miami;Men's Street Footwear;$55,00 ;1.050;$ 57.750;$31.763 ;45%;In-store;;;
Foot Locker;1185732;20/11/2020;Southeast;Florida;Miami;Men's Athletic Footwear;$50,00 ;850;$ 42.500;$27.625 ;35%;In-store;;;
Sports Direct;1185732;19/12/2021;Southeast;Florida;Miami;Women's Street Footwear;$45,00 ;750;$ 33.750;$25.313 ;25%;In-store;;;
Sports Direct;1185732;2/3/2021;Southeast;Florida;Miami;Women's Athletic Footwear;$45,00 ;725;$ 32.625;$22.838 ;30%;In-store;;;
Sports Direct;1185732;22/6/2021;Southeast;Florida;Miami;Men's Apparel;$55,00 ;725;$ 39.875;$25.919 ;35%;In-store;;;
Sports Direct;1185732;3/7/2021;Southeast;Florida;Miami;Women's Apparel;$60,00 ;825;$ 49.500;$24.750 ;50%;In-store;;;
Sports Direct;1185732;30/8/2021;Southeast;Florida;Miami;Men's Street Footwear;$60,00 ;1.000;$ 60.000;$33.000 ;45%;In-store;;;
Sports Direct;1185732;22/9/2020;Southeast;Florida;Miami;Men's Athletic Footwear;$50,00 ;825;$ 41.250;$26.813 ;35%;In-store;;;
Sports Direct;1185732;3/5/2020;Southeast;Florida;Miami;Women's Street Footwear;$50,00 ;725;$ 36.250;$27.188 ;25%;In-store;;;
Sports Direct;1185732;20/6/2021;Southeast;Florida;Miami;Women's Athletic Footwear;$50,00 ;700;$ 35.000;$24.500 ;30%;In-store;;;
Sports Direct;1185732;10/6/2020;Southeast;Florida;Miami;Men's Apparel;$60,00 ;700;$ 42.000;$27.300 ;35%;In-store;;;
Sports Direct;1185732;10/4/2020;Southeast;Florida;Miami;Women's Apparel;$65,00 ;825;$ 53.625;$26.813 ;50%;In-store;;;
Sports Direct;1185732;16/8/2021;Southeast;Florida;Miami;Men's Street Footwear;$60,00 ;975;$ 58.500;$32.175 ;45%;In-store;;;
Sports Direct;1185732;17/6/2021;Southeast;Florida;Miami;Men's Athletic Footwear;$50,00 ;800;$ 40.000;$26.000 ;35%;In-store;;;
Sports Direct;1185732;5/2/2021;Southeast;Florida;Miami;Women's Street Footwear;$50,00 ;745;$ 37.250;$27.938 ;25%;In-store;;;
Sports Direct;1185732;26/7/2020;Southeast;Florida;Miami;Women's Athletic Footwear;$50,00 ;775;$ 38.750;$27.125 ;30%;In-store;;;
Sports Direct;1185732;8/8/2020;Southeast;Florida;Miami;Men's Apparel;$65,00 ;750;$ 48.750;$31.688 ;35%;In-store;;;
Sports Direct;1185732;23/1/2021;Southeast;Florida;Miami;Women's Apparel;$70,00 ;850;$ 59.500;$29.750 ;50%;In-store;;;
Sports Direct;1185732;3/3/2021;Southeast;Florida;Miami;Men's Street Footwear;$65,00 ;1.075;$ 69.875;$38.431 ;45%;In-store;;;
Sports Direct;1185732;10/10/2020;Southeast;Florida;Miami;Men's Athletic Footwear;$55,00 ;875;$ 48.125;$31.281 ;35%;In-store;;;
Sports Direct;1185732;13/4/2020;Southeast;Florida;Miami;Women's Street Footwear;$55,00 ;825;$ 45.375;$34.031 ;25%;In-store;;;
Sports Direct;1185732;9/6/2020;Southeast;Florida;Miami;Women's Athletic Footwear;$55,00 ;775;$ 42.625;$29.838 ;30%;In-store;;;
Foot Locker;1185732;17/8/2021;Southeast;Florida;Miami;Men's Apparel;$65,00 ;775;$ 50.375;$32.744 ;35%;In-store;;;
Foot Locker;1185732;4/9/2020;Southeast;Florida;Miami;Women's Apparel;$70,00 ;875;$ 61.250;$30.625 ;50%;In-store;;;
Foot Locker;1185732;4/12/2021;Southeast;Florida;Miami;Men's Street Footwear;$35,00 ;450;$ 15.750;$10.238 ;35%;In-store;;;
Foot Locker;1185732;29/12/2021;Southeast;Florida;Miami;Men's Athletic Footwear;$35,00 ;250;$ 8.750;$6.125 ;30%;In-store;;;
Foot Locker;1185732;10/4/2021;Southeast;Florida;Miami;Women's Street Footwear;$25,00 ;250;$ 6.250;$4.375 ;30%;In-store;;;
Foot Locker;1185732;24/1/2021;Southeast;Florida;Miami;Women's Athletic Footwear;$30,00 ;100;$ 3.000;$1.950 ;35%;In-store;;;
Foot Locker;1185732;2/8/2021;Midwest;Minnesota;Minneapolis;Men's Apparel;$45,00 ;150;$ 6.750;$4.725 ;30%;In-store;;;
Foot Locker;1185732;24/8/2021;Midwest;Minnesota;Minneapolis;Women's Apparel;$35,00 ;250;$ 8.750;$4.813 ;45%;In-store;;;
Foot Locker;1185732;1/9/2020;Midwest;Minnesota;Minneapolis;Men's Street Footwear;$35,00 ;500;$ 17.500;$11.375 ;35%;In-store;;;
Foot Locker;1185732;29/2/2020;Midwest;Minnesota;Minneapolis;Men's Athletic Footwear;$35,00 ;150;$ 5.250;$3.675 ;30%;In-store;;;
Foot Locker;1185732;26/6/2021;Midwest;Minnesota;Minneapolis;Women's Street Footwear;$25,00 ;200;$ 5.000;$3.500 ;30%;In-store;;;
Foot Locker;1185732;17/1/2020;Midwest;Minnesota;Minneapolis;Women's Athletic Footwear;$30,00 ;75;$ 2.250;$1.463 ;35%;In-store;;;
Foot Locker;1185732;14/1/2020;Midwest;Minnesota;Minneapolis;Men's Apparel;$45,00 ;150;$ 6.750;$4.725 ;30%;In-store;;;
Foot Locker;1185732;5/11/2021;Midwest;Minnesota;Minneapolis;Women's Apparel;$35,00 ;225;$ 7.875;$4.331 ;45%;In-store;;;
Foot Locker;1185732;11/8/2020;Midwest;Minnesota;Minneapolis;Men's Street Footwear;$40,00 ;445;$ 17.800;$11.570 ;35%;In-store;;;
Foot Locker;1185732;27/10/2020;Midwest;Minnesota;Minneapolis;Men's Athletic Footwear;$40,00 ;125;$ 5.000;$3.500 ;30%;In-store;;;
Foot Locker;1185732;11/11/2020;Midwest;Minnesota;Minneapolis;Women's Street Footwear;$30,00 ;175;$ 5.250;$3.675 ;30%;In-store;;;
Foot Locker;1185732;5/6/2021;Midwest;Minnesota;Minneapolis;Women's Athletic Footwear;$35,00 ;25;$ 875;$569 ;35%;In-store;;;
Foot Locker;1185732;17/7/2020;Midwest;Minnesota;Minneapolis;Men's Apparel;$50,00 ;75;$ 3.750;$2.625 ;30%;In-store;;;
Foot Locker;1185732;16/7/2020;Midwest;Minnesota;Minneapolis;Women's Apparel;$40,00 ;175;$ 7.000;$3.850 ;45%;In-store;;;
Foot Locker;1185732;9/3/2021;Midwest;Minnesota;Minneapolis;Men's Street Footwear;$40,00 ;400;$ 16.000;$10.400 ;35%;In-store;;;
Foot Locker;1185732;28/4/2020;Midwest;Minnesota;Minneapolis;Men's Athletic Footwear;$40,00 ;100;$ 4.000;$2.800 ;30%;In-store;;;
Foot Locker;1185732;1/11/2020;Midwest;Minnesota;Minneapolis;Women's Street Footwear;$30,00 ;100;$ 3.000;$2.100 ;30%;In-store;;;
Foot Locker;1185732;17/4/2020;Midwest;Minnesota;Minneapolis;Women's Athletic Footwear;$35,00 ;25;$ 875;$569 ;35%;In-store;;;
Foot Locker;1185732;14/2/2020;Midwest;Minnesota;Minneapolis;Men's Apparel;$50,00 ;50;$ 2.500;$1.750 ;30%;In-store;;;
Foot Locker;1185732;28/7/2021;Midwest;Minnesota;Minneapolis;Women's Apparel;$40,00 ;175;$ 7.000;$3.850 ;45%;In-store;;;
Foot Locker;1185732;17/10/2020;Midwest;Minnesota;Minneapolis;Men's Street Footwear;$50,00 ;445;$ 22.250;$14.463 ;35%;In-store;;;
Foot Locker;1185732;3/6/2020;Midwest;Minnesota;Minneapolis;Men's Athletic Footwear;$45,00 ;150;$ 6.750;$4.725 ;30%;In-store;;;
Foot Locker;1185732;22/10/2020;Midwest;Minnesota;Minneapolis;Women's Street Footwear;$40,00 ;125;$ 5.000;$3.500 ;30%;In-store;;;
Foot Locker;1185732;15/10/2021;Midwest;Minnesota;Minneapolis;Women's Athletic Footwear;$40,00 ;50;$ 2.000;$1.300 ;35%;In-store;;;
Foot Locker;1185732;1/6/2020;Midwest;Minnesota;Minneapolis;Men's Apparel;$55,00 ;75;$ 4.125;$2.888 ;30%;In-store;;;
Foot Locker;1185732;9/2/2021;Midwest;Minnesota;Minneapolis;Women's Apparel;$60,00 ;175;$ 10.500;$5.775 ;45%;In-store;;;
Foot Locker;1185732;20/10/2020;Midwest;Minnesota;Minneapolis;Men's Street Footwear;$45,00 ;425;$ 19.125;$12.431 ;35%;Outlet;;;
Foot Locker;1185732;22/2/2021;Midwest;Minnesota;Minneapolis;Men's Athletic Footwear;$40,00 ;175;$ 7.000;$4.900 ;30%;Outlet;;;
Foot Locker;1185732;19/5/2020;Midwest;Minnesota;Minneapolis;Women's Street Footwear;$35,00 ;175;$ 6.125;$4.288 ;30%;Outlet;;;
Foot Locker;1185732;20/3/2021;Midwest;Minnesota;Minneapolis;Women's Athletic Footwear;$35,00 ;150;$ 5.250;$3.413 ;35%;Outlet;;;
Foot Locker;1185732;17/10/2020;Midwest;Minnesota;Minneapolis;Men's Apparel;$50,00 ;150;$ 7.500;$5.250 ;30%;Outlet;;;
Foot Locker;1185732;28/3/2021;Midwest;Minnesota;Minneapolis;Women's Apparel;$55,00 ;325;$ 17.875;$9.831 ;45%;Outlet;;;
Foot Locker;1185732;24/2/2020;Midwest;Minnesota;Minneapolis;Men's Street Footwear;$50,00 ;550;$ 27.500;$17.875 ;35%;Outlet;;;
Foot Locker;1185732;5/4/2021;Midwest;Minnesota;Minneapolis;Men's Athletic Footwear;$45,00 ;300;$ 13.500;$9.450 ;30%;Outlet;;;
Foot Locker;1185732;10/2/2021;Midwest;Minnesota;Minneapolis;Women's Street Footwear;$40,00 ;225;$ 9.000;$6.300 ;30%;Outlet;;;
Foot Locker;1185732;10/3/2021;Midwest;Minnesota;Minneapolis;Women's Athletic Footwear;$40,00 ;175;$ 7.000;$4.550 ;35%;Outlet;;;
Foot Locker;1185732;10/10/2020;Midwest;Minnesota;Minneapolis;Men's Apparel;$50,00 ;200;$ 10.000;$7.000 ;30%;Outlet;;;
Foot Locker;1185732;7/1/2020;Midwest;Minnesota;Minneapolis;Women's Apparel;$55,00 ;375;$ 20.625;$11.344 ;45%;Outlet;;;
Foot Locker;1185732;24/6/2020;Midwest;Minnesota;Minneapolis;Men's Street Footwear;$50,00 ;525;$ 26.250;$17.063 ;35%;Outlet;;;
Foot Locker;1185732;9/6/2021;Midwest;Minnesota;Minneapolis;Men's Athletic Footwear;$45,00 ;300;$ 13.500;$9.450 ;30%;Outlet;;;
Foot Locker;1185732;27/9/2021;Midwest;Minnesota;Minneapolis;Women's Street Footwear;$40,00 ;225;$ 9.000;$6.300 ;30%;Outlet;;;
Foot Locker;1185732;19/10/2020;Midwest;Minnesota;Minneapolis;Women's Athletic Footwear;$35,00 ;175;$ 6.125;$3.981 ;35%;Outlet;;;
Foot Locker;1185732;3/12/2020;Midwest;Minnesota;Minneapolis;Men's Apparel;$45,00 ;150;$ 6.750;$4.725 ;30%;Outlet;;;
Foot Locker;1185732;24/11/2021;Midwest;Minnesota;Minneapolis;Women's Apparel;$50,00 ;325;$ 16.250;$8.938 ;45%;Outlet;;;
Foot Locker;1185732;28/2/2020;Midwest;Minnesota;Minneapolis;Men's Street Footwear;$45,00 ;450;$ 20.250;$13.163 ;35%;Outlet;;;
Foot Locker;1185732;4/6/2020;Midwest;Minnesota;Minneapolis;Men's Athletic Footwear;$40,00 ;250;$ 10.000;$7.000 ;30%;Outlet;;;
Foot Locker;1185732;24/8/2021;Midwest;Minnesota;Minneapolis;Women's Street Footwear;$25,00 ;150;$ 3.750;$2.625 ;30%;Outlet;;;
Foot Locker;1185732;23/7/2020;Midwest;Minnesota;Minneapolis;Women's Athletic Footwear;$25,00 ;125;$ 3.125;$2.031 ;35%;Outlet;;;
Foot Locker;1185732;16/7/2021;Midwest;Minnesota;Minneapolis;Men's Apparel;$35,00 ;125;$ 4.375;$3.063 ;30%;Outlet;;;
Foot Locker;1185732;16/6/2021;Midwest;Minnesota;Minneapolis;Women's Apparel;$40,00 ;200;$ 8.000;$4.400 ;45%;Outlet;;;
Foot Locker;1185732;21/11/2021;Midwest;Minnesota;Minneapolis;Men's Street Footwear;$45,00 ;375;$ 16.875;$10.969 ;35%;Outlet;;;
Foot Locker;1185732;18/5/2020;Midwest;Minnesota;Minneapolis;Men's Athletic Footwear;$35,00 ;200;$ 7.000;$4.900 ;30%;Outlet;;;
Foot Locker;1185732;6/11/2021;Midwest;Minnesota;Minneapolis;Women's Street Footwear;$35,00 ;100;$ 3.500;$2.450 ;30%;Outlet;;;
Foot Locker;1185732;14/11/2020;Midwest;Minnesota;Minneapolis;Women's Athletic Footwear;$35,00 ;75;$ 2.625;$1.706 ;35%;Outlet;;;
Foot Locker;1185732;11/3/2020;Midwest;Minnesota;Minneapolis;Men's Apparel;$45,00 ;75;$ 3.375;$2.363 ;30%;Outlet;;;
Foot Locker;1185732;29/8/2021;Midwest;Minnesota;Minneapolis;Women's Apparel;$50,00 ;200;$ 10.000;$5.500 ;45%;Outlet;;;
Foot Locker;1185732;17/10/2020;Midwest;Minnesota;Minneapolis;Men's Street Footwear;$50,00 ;350;$ 17.500;$11.375 ;35%;Outlet;;;
Foot Locker;1185732;27/11/2021;Midwest;Minnesota;Minneapolis;Men's Athletic Footwear;$40,00 ;200;$ 8.000;$5.600 ;30%;Outlet;;;
Foot Locker;1185732;30/7/2020;Midwest;Minnesota;Minneapolis;Women's Street Footwear;$40,00 ;145;$ 5.800;$4.060 ;30%;Outlet;;;
Foot Locker;1185732;16/2/2021;Midwest;Minnesota;Minneapolis;Women's Athletic Footwear;$40,00 ;150;$ 6.000;$3.900 ;35%;Outlet;;;
Foot Locker;1185732;20/1/2020;Midwest;Minnesota;Minneapolis;Men's Apparel;$55,00 ;125;$ 6.875;$4.813 ;30%;Outlet;;;
Foot Locker;1185732;15/7/2020;Midwest;Minnesota;Minneapolis;Women's Apparel;$60,00 ;225;$ 13.500;$7.425 ;45%;Outlet;;;
Foot Locker;1185732;25/2/2021;Midwest;Minnesota;Minneapolis;Men's Street Footwear;$55,00 ;475;$ 26.125;$16.981 ;35%;Outlet;;;
Foot Locker;1185732;28/10/2021;Midwest;Minnesota;Minneapolis;Men's Athletic Footwear;$45,00 ;275;$ 12.375;$8.663 ;30%;Outlet;;;
Foot Locker;1185732;17/4/2020;Midwest;Minnesota;Minneapolis;Women's Street Footwear;$45,00 ;225;$ 10.125;$7.088 ;30%;Outlet;;;
Foot Locker;1185732;26/10/2021;Midwest;Minnesota;Minneapolis;Women's Athletic Footwear;$45,00 ;175;$ 7.875;$5.119 ;35%;Outlet;;;
Foot Locker;1185732;3/9/2021;Midwest;Minnesota;Minneapolis;Men's Apparel;$55,00 ;175;$ 9.625;$6.738 ;30%;Outlet;;;
Foot Locker;1185732;6/3/2020;Midwest;Minnesota;Minneapolis;Women's Apparel;$60,00 ;275;$ 16.500;$9.075 ;45%;Outlet;;;
Kohl's;1189833;18/2/2021;Midwest;Minnesota;Minneapolis;Men's Street Footwear;$35,00 ;475;$ 16.625;$9.144 ;45%;Outlet;;;
Kohl's;1189833;9/12/2021;Midwest;Minnesota;Minneapolis;Men's Athletic Footwear;$45,00 ;475;$ 21.375;$14.963 ;30%;Outlet;;;
Kohl's;1189833;8/11/2021;Midwest;Minnesota;Minneapolis;Women's Street Footwear;$45,00 ;475;$ 21.375;$11.756 ;45%;Outlet;;;
Kohl's;1189833;9/1/2020;Midwest;Minnesota;Minneapolis;Women's Athletic Footwear;$45,00 ;325;$ 14.625;$8.775 ;40%;Outlet;;;
Kohl's;1189833;30/6/2020;Midwest;Montana;Billings;Men's Apparel;$50,00 ;275;$ 13.750;$5.500 ;60%;Outlet;;;
Kohl's;1189833;4/5/2020;Midwest;Montana;Billings;Women's Apparel;$45,00 ;475;$ 21.375;$16.031 ;25%;Outlet;;;
Kohl's;1189833;6/4/2021;Midwest;Montana;Billings;Men's Street Footwear;$35,00 ;525;$ 18.375;$10.106 ;45%;Outlet;;;
Kohl's;1189833;23/7/2021;Midwest;Montana;Billings;Men's Athletic Footwear;$45,00 ;425;$ 19.125;$13.388 ;30%;Outlet;;;
Kohl's;1189833;7/12/2021;Midwest;Montana;Billings;Women's Street Footwear;$45,00 ;450;$ 20.250;$11.138 ;45%;Outlet;;;
Kohl's;1189833;6/4/2021;Midwest;Montana;Billings;Women's Athletic Footwear;$45,00 ;300;$ 13.500;$8.100 ;40%;Outlet;;;
Kohl's;1189833;26/4/2021;Midwest;Montana;Billings;Men's Apparel;$50,00 ;225;$ 11.250;$4.500 ;60%;Outlet;;;
Kohl's;1189833;2/9/2021;Midwest;Montana;Billings;Women's Apparel;$45,00 ;425;$ 19.125;$14.344 ;25%;Outlet;;;
Kohl's;1189833;10/9/2021;Midwest;Montana;Billings;Men's Street Footwear;$35,00 ;575;$ 20.125;$11.069 ;45%;Outlet;;;
Kohl's;1189833;29/6/2021;Midwest;Montana;Billings;Men's Athletic Footwear;$45,00 ;425;$ 19.125;$13.388 ;30%;Outlet;;;
Kohl's;1189833;2/7/2020;Midwest;Montana;Billings;Women's Street Footwear;$45,00 ;425;$ 19.125;$10.519 ;45%;Outlet;;;
Kohl's;1189833;1/4/2020;Midwest;Montana;Billings;Women's Athletic Footwear;$45,00 ;325;$ 14.625;$8.775 ;40%;Outlet;;;
Kohl's;1189833;24/10/2021;Midwest;Montana;Billings;Men's Apparel;$50,00 ;200;$ 10.000;$4.000 ;60%;Outlet;;;
Kohl's;1189833;2/11/2020;Midwest;Montana;Billings;Women's Apparel;$45,00 ;400;$ 18.000;$13.500 ;25%;Outlet;;;
Kohl's;1189833;17/1/2020;Midwest;Montana;Billings;Men's Street Footwear;$45,00 ;575;$ 25.875;$14.231 ;45%;Outlet;;;
Kohl's;1189833;29/1/2020;Midwest;Montana;Billings;Men's Athletic Footwear;$45,00 ;375;$ 16.875;$11.813 ;30%;Outlet;;;
Kohl's;1189833;20/6/2020;Midwest;Montana;Billings;Women's Street Footwear;$45,00 ;400;$ 18.000;$9.900 ;45%;Outlet;;;
Kohl's;1189833;12/7/2020;Midwest;Montana;Billings;Women's Athletic Footwear;$40,00 ;300;$ 12.000;$7.200 ;40%;Outlet;;;
Kohl's;1189833;11/5/2020;Midwest;Montana;Billings;Men's Apparel;$45,00 ;200;$ 9.000;$3.600 ;60%;Outlet;;;
Kohl's;1189833;26/2/2020;Midwest;Montana;Billings;Women's Apparel;$60,00 ;375;$ 22.500;$16.875 ;25%;Outlet;;;
Kohl's;1189833;15/7/2020;Midwest;Montana;Billings;Men's Street Footwear;$40,00 ;575;$ 23.000;$12.650 ;45%;Outlet;;;
Kohl's;1189833;17/5/2021;Midwest;Montana;Billings;Men's Athletic Footwear;$45,00 ;425;$ 19.125;$13.388 ;30%;Outlet;;;
Kohl's;1189833;2/8/2021;Midwest;Montana;Billings;Women's Street Footwear;$45,00 ;425;$ 19.125;$10.519 ;45%;Outlet;;;
Kohl's;1189833;4/9/2021;Midwest;Montana;Billings;Women's Athletic Footwear;$40,00 ;325;$ 13.000;$7.800 ;40%;Outlet;;;
Kohl's;1189833;9/12/2020;Midwest;Montana;Billings;Men's Apparel;$45,00 ;225;$ 10.125;$4.050 ;60%;Outlet;;;
Kohl's;1189833;11/5/2021;Midwest;Montana;Billings;Women's Apparel;$60,00 ;400;$ 24.000;$18.000 ;25%;Outlet;;;
